YEAR,COUNTRY_CODE,COUNTRY,CATEGORY_CODE,CATEGORY,PARENT,VALUE,UNIT,FOOTNOTES
2014,31,United Kingdom,GF1003,Survivors,GF10,0.1,Percentage of gross domestic product (GDP),
2014,14,Iceland,GF1003,Survivors,GF10,0.0,Percentage of gross domestic product (GDP),p
2014,22,Norway,GF1003,Survivors,GF10,0.2,Percentage of gross domestic product (GDP),
2014,30,Switzerland,GF1003,Survivors,GF10,:,Percentage of gross domestic product (GDP),
2014,2,Belgium,GF1004,Family and children,GF10,2.4,Percentage of gross domestic product (GDP),
2014,3,Bulgaria,GF1004,Family and children,GF10,2.5,Percentage of gross domestic product (GDP),
2014,6,Czech Republic,GF1004,Family and children,GF10,1.1,Percentage of gross domestic product (GDP),
2014,7,Denmark,GF1004,Family and children,GF10,4.7,Percentage of gross domestic product (GDP),
2014,11,Germany,GF1004,Family and children,GF10,1.6,Percentage of gross domestic product (GDP),
2014,8,Estonia,GF1004,Family and children,GF10,1.8,Percentage of gross domestic product (GDP),
2014,15,Ireland,GF1004,Family and children,GF10,2.6,Percentage of gross domestic product (GDP),
2014,12,Greece,GF1004,Family and children,GF10,0.7,Percentage of gross domestic product (GDP),
2014,28,Spain,GF1004,Family and children,GF10,0.6,Percentage of gross domestic product (GDP),
2014,10,France,GF1004,Family and children,GF10,2.5,Percentage of gross domestic product (GDP),
2014,4,Croatia,GF1004,Family and children,GF10,1.5,Percentage of gross domestic product (GDP),p
2014,16,Italy,GF1004,Family and children,GF10,1.4,Percentage of gross domestic product (GDP),
2014,5,Cyprus,GF1004,Family and children,GF10,2.2,Percentage of gross domestic product (GDP),
2014,17,Latvia,GF1004,Family and children,GF10,0.9,Percentage of gross domestic product (GDP),
2014,18,Lithuania,GF1004,Family and children,GF10,1.0,Percentage of gross domestic product (GDP),
2014,19,Luxembourg,GF1004,Family and children,GF10,3.9,Percentage of gross domestic product (GDP),
2014,13,Hungary,GF1004,Family and children,GF10,2.0,Percentage of gross domestic product (GDP),
2014,20,Malta,GF1004,Family and children,GF10,1.2,Percentage of gross domestic product (GDP),
2014,21,Netherlands,GF1004,Family and children,GF10,1.0,Percentage of gross domestic product (GDP),
2014,1,Austria,GF1004,Family and children,GF10,2.3,Percentage of gross domestic product (GDP),
2014,23,Poland,GF1004,Family and children,GF10,1.4,Percentage of gross domestic product (GDP),
2014,24,Portugal,GF1004,Family and children,GF10,1.1,Percentage of gross domestic product (GDP),
2014,25,Romania,GF1004,Family and children,GF10,1.0,Percentage of gross domestic product (GDP),
2014,27,Slovenia,GF1004,Family and children,GF10,2.1,Percentage of gross domestic product (GDP),
2014,26,Slovakia,GF1004,Family and children,GF10,1.3,Percentage of gross domestic product (GDP),p
2014,9,Finland,GF1004,Family and children,GF10,3.3,Percentage of gross domestic product (GDP),
2014,29,Sweden,GF1004,Family and children,GF10,2.5,Percentage of gross domestic product (GDP),
2014,31,United Kingdom,GF1004,Family and children,GF10,1.6,Percentage of gross domestic product (GDP),
2014,14,Iceland,GF1004,Family and children,GF10,2.3,Percentage of gross domestic product (GDP),p
2014,22,Norway,GF1004,Family and children,GF10,3.4,Percentage of gross domestic product (GDP),
2014,30,Switzerland,GF1004,Family and children,GF10,:,Percentage of gross domestic product (GDP),
2014,2,Belgium,GF1005,Unemployment,GF10,2.2,Percentage of gross domestic product (GDP),
2014,3,Bulgaria,GF1005,Unemployment,GF10,0.1,Percentage of gross domestic product (GDP),
2014,6,Czech Republic,GF1005,Unemployment,GF10,0.3,Percentage of gross domestic product (GDP),
2014,7,Denmark,GF1005,Unemployment,GF10,3.1,Percentage of gross domestic product (GDP),
2014,11,Germany,GF1005,Unemployment,GF10,1.8,Percentage of gross domestic product (GDP),
2014,8,Estonia,GF1005,Unemployment,GF10,1.0,Percentage of gross domestic product (GDP),
2014,15,Ireland,GF1005,Unemployment,GF10,2.6,Percentage of gross domestic product (GDP),
2014,12,Greece,GF1005,Unemployment,GF10,0.7,Percentage of gross domestic product (GDP),
2014,28,Spain,GF1005,Unemployment,GF10,2.5,Percentage of gross domestic product (GDP),
2014,10,France,GF1005,Unemployment,GF10,2.0,Percentage of gross domestic product (GDP),
2014,4,Croatia,GF1005,Unemployment,GF10,0.5,Percentage of gross domestic product (GDP),p
2014,16,Italy,GF1005,Unemployment,GF10,1.2,Percentage of gross domestic product (GDP),
2014,5,Cyprus,GF1005,Unemployment,GF10,1.2,Percentage of gross domestic product (GDP),
2014,17,Latvia,GF1005,Unemployment,GF10,0.4,Percentage of gross domestic product (GDP),
2014,18,Lithuania,GF1005,Unemployment,GF10,0.4,Percentage of gross domestic product (GDP),
2014,19,Luxembourg,GF1005,Unemployment,GF10,2.1,Percentage of gross domestic product (GDP),
2014,13,Hungary,GF1005,Unemployment,GF10,0.5,Percentage of gross domestic product (GDP),
2014,20,Malta,GF1005,Unemployment,GF10,0.5,Percentage of gross domestic product (GDP),
2014,21,Netherlands,GF1005,Unemployment,GF10,1.9,Percentage of gross domestic product (GDP),
2014,1,Austria,GF1005,Unemployment,GF10,1.4,Percentage of gross domestic product (GDP),
2014,23,Poland,GF1005,Unemployment,GF10,0.6,Percentage of gross domestic product (GDP),
2014,24,Portugal,GF1005,Unemployment,GF10,1.3,Percentage of gross domestic product (GDP),
2014,25,Romania,GF1005,Unemployment,GF10,0.2,Percentage of gross domestic product (GDP),
2014,27,Slovenia,GF1005,Unemployment,GF10,0.7,Percentage of gross domestic product (GDP),
2014,26,Slovakia,GF1005,Unemployment,GF10,0.2,Percentage of gross domestic product (GDP),p
2014,9,Finland,GF1005,Unemployment,GF10,2.5,Percentage of gross domestic product (GDP),
2014,29,Sweden,GF1005,Unemployment,GF10,1.4,Percentage of gross domestic product (GDP),
2014,31,United Kingdom,GF1005,Unemployment,GF10,0.2,Percentage of gross domestic product (GDP),
2014,14,Iceland,GF1005,Unemployment,GF10,0.7,Percentage of gross domestic product (GDP),p
2014,22,Norway,GF1005,Unemployment,GF10,0.4,Percentage of gross domestic product (GDP),
2014,30,Switzerland,GF1005,Unemployment,GF10,:,Percentage of gross domestic product (GDP),
2014,2,Belgium,GF1006,Housing,GF10,0.2,Percentage of gross domestic product (GDP),
2014,3,Bulgaria,GF1006,Housing,GF10,0.0,Percentage of gross domestic product (GDP),
2014,6,Czech Republic,GF1006,Housing,GF10,0.3,Percentage of gross domestic product (GDP),
2014,7,Denmark,GF1006,Housing,GF10,0.7,Percentage of gross domestic product (GDP),
2014,11,Germany,GF1006,Housing,GF10,0.4,Percentage of gross domestic product (GDP),
2014,8,Estonia,GF1006,Housing,GF10,0.0,Percentage of gross domestic product (GDP),
2014,15,Ireland,GF1006,Housing,GF10,1.1,Percentage of gross domestic product (GDP),
2014,12,Greece,GF1006,Housing,GF10,0.1,Percentage of gross domestic product (GDP),
2014,28,Spain,GF1006,Housing,GF10,0.0,Percentage of gross domestic product (GDP),
2014,10,France,GF1006,Housing,GF10,0.9,Percentage of gross domestic product (GDP),
2014,4,Croatia,GF1006,Housing,GF10,0.0,Percentage of gross domestic product (GDP),p
2014,16,Italy,GF1006,Housing,GF10,0.0,Percentage of gross domestic product (GDP),
2014,5,Cyprus,GF1006,Housing,GF10,0.0,Percentage of gross domestic product (GDP),
2014,17,Latvia,GF1006,Housing,GF10,0.1,Percentage of gross domestic product (GDP),
2014,18,Lithuania,GF1006,Housing,GF10,0.1,Percentage of gross domestic product (GDP),
2014,19,Luxembourg,GF1006,Housing,GF10,0.0,Percentage of gross domestic product (GDP),
2014,13,Hungary,GF1006,Housing,GF10,0.4,Percentage of gross domestic product (GDP),
2014,20,Malta,GF1006,Housing,GF10,0.1,Percentage of gross domestic product (GDP),
2014,21,Netherlands,GF1006,Housing,GF10,0.4,Percentage of gross domestic product (GDP),
2014,1,Austria,GF1006,Housing,GF10,0.1,Percentage of gross domestic product (GDP),
2014,23,Poland,GF1006,Housing,GF10,0.1,Percentage of gross domestic product (GDP),
2014,24,Portugal,GF1006,Housing,GF10,0.0,Percentage of gross domestic product (GDP),
2014,25,Romania,GF1006,Housing,GF10,0.0,Percentage of gross domestic product (GDP),
2014,27,Slovenia,GF1006,Housing,GF10,0.0,Percentage of gross domestic product (GDP),
2014,26,Slovakia,GF1006,Housing,GF10,0.0,Percentage of gross domestic product (GDP),p
2014,9,Finland,GF1006,Housing,GF10,0.4,Percentage of gross domestic product (GDP),
2014,29,Sweden,GF1006,Housing,GF10,0.3,Percentage of gross domestic product (GDP),
2014,31,United Kingdom,GF1006,Housing,GF10,1.3,Percentage of gross domestic product (GDP),
2014,14,Iceland,GF1006,Housing,GF10,0.7,Percentage of gross domestic product (GDP),p
2014,22,Norway,GF1006,Housing,GF10,0.1,Percentage of gross domestic product (GDP),
2014,30,Switzerland,GF1006,Housing,GF10,:,Percentage of gross domestic product (GDP),
2014,2,Belgium,GF1007,Social exclusion n.e.c.,GF10,1.0,Percentage of gross domestic product (GDP),
2014,3,Bulgaria,GF1007,Social exclusion n.e.c.,GF10,0.1,Percentage of gross domestic product (GDP),
2014,6,Czech Republic,GF1007,Social exclusion n.e.c.,GF10,0.5,Percentage of gross domestic product (GDP),
2014,7,Denmark,GF1007,Social exclusion n.e.c.,GF10,1.8,Percentage of gross domestic product (GDP),
2014,11,Germany,GF1007,Social exclusion n.e.c.,GF10,0.4,Percentage of gross domestic product (GDP),
2014,8,Estonia,GF1007,Social exclusion n.e.c.,GF10,0.1,Percentage of gross domestic product (GDP),
2014,15,Ireland,GF1007,Social exclusion n.e.c.,GF10,0.1,Percentage of gross domestic product (GDP),
2014,12,Greece,GF1007,Social exclusion n.e.c.,GF10,0.0,Percentage of gross domestic product (GDP),
2014,28,Spain,GF1007,Social exclusion n.e.c.,GF10,0.3,Percentage of gross domestic product (GDP),
2014,10,France,GF1007,Social exclusion n.e.c.,GF10,1.0,Percentage of gross domestic product (GDP),
2014,4,Croatia,GF1007,Social exclusion n.e.c.,GF10,0.3,Percentage of gross domestic product (GDP),p
2014,16,Italy,GF1007,Social exclusion n.e.c.,GF10,0.3,Percentage of gross domestic product (GDP),
2014,5,Cyprus,GF1007,Social exclusion n.e.c.,GF10,0.9,Percentage of gross domestic product (GDP),
2014,17,Latvia,GF1007,Social exclusion n.e.c.,GF10,0.4,Percentage of gross domestic product (GDP),
2014,18,Lithuania,GF1007,Social exclusion n.e.c.,GF10,0.6,Percentage of gross domestic product (GDP),
2014,19,Luxembourg,GF1007,Social exclusion n.e.c.,GF10,0.7,Percentage of gross domestic product (GDP),
2014,13,Hungary,GF1007,Social exclusion n.e.c.,GF10,0.6,Percentage of gross domestic product (GDP),
2014,20,Malta,GF1007,Social exclusion n.e.c.,GF10,0.3,Percentage of gross domestic product (GDP),
2014,21,Netherlands,GF1007,Social exclusion n.e.c.,GF10,2.0,Percentage of gross domestic product (GDP),
2014,1,Austria,GF1007,Social exclusion n.e.c.,GF10,0.9,Percentage of gross domestic product (GDP),
2014,23,Poland,GF1007,Social exclusion n.e.c.,GF10,0.3,Percentage of gross domestic product (GDP),
2014,24,Portugal,GF1007,Social exclusion n.e.c.,GF10,0.2,Percentage of gross domestic product (GDP),
2014,25,Romania,GF1007,Social exclusion n.e.c.,GF10,0.2,Percentage of gross domestic product (GDP),
2014,27,Slovenia,GF1007,Social exclusion n.e.c.,GF10,0.8,Percentage of gross domestic product (GDP),
2014,26,Slovakia,GF1007,Social exclusion n.e.c.,GF10,0.5,Percentage of gross domestic product (GDP),p
2014,9,Finland,GF1007,Social exclusion n.e.c.,GF10,0.9,Percentage of gross domestic product (GDP),
2014,29,Sweden,GF1007,Social exclusion n.e.c.,GF10,1.1,Percentage of gross domestic product (GDP),
2014,31,United Kingdom,GF1007,Social exclusion n.e.c.,GF10,1.6,Percentage of gross domestic product (GDP),
2014,14,Iceland,GF1007,Social exclusion n.e.c.,GF10,0.4,Percentage of gross domestic product (GDP),p
2014,22,Norway,GF1007,Social exclusion n.e.c.,GF10,0.8,Percentage of gross domestic product (GDP),
2014,30,Switzerland,GF1007,Social exclusion n.e.c.,GF10,:,Percentage of gross domestic product (GDP),
2014,2,Belgium,GF1008,R&D Social protection,GF10,0.0,Percentage of gross domestic product (GDP),
2014,3,Bulgaria,GF1008,R&D Social protection,GF10,:,Percentage of gross domestic product (GDP),z
2014,6,Czech Republic,GF1008,R&D Social protection,GF10,0.0,Percentage of gross domestic product (GDP),
2014,7,Denmark,GF1008,R&D Social protection,GF10,0.0,Percentage of gross domestic product (GDP),
2014,11,Germany,GF1008,R&D Social protection,GF10,0.0,Percentage of gross domestic product (GDP),
2014,8,Estonia,GF1008,R&D Social protection,GF10,0.0,Percentage of gross domestic product (GDP),
2014,15,Ireland,GF1008,R&D Social protection,GF10,0.0,Percentage of gross domestic product (GDP),
2014,12,Greece,GF1008,R&D Social protection,GF10,0.0,Percentage of gross domestic product (GDP),
2014,28,Spain,GF1008,R&D Social protection,GF10,0.0,Percentage of gross domestic product (GDP),
2014,10,France,GF1008,R&D Social protection,GF10,0.0,Percentage of gross domestic product (GDP),
2014,4,Croatia,GF1008,R&D Social protection,GF10,0.0,Percentage of gross domestic product (GDP),p
2014,16,Italy,GF1008,R&D Social protection,GF10,0.0,Percentage of gross domestic product (GDP),
2014,5,Cyprus,GF1008,R&D Social protection,GF10,0.0,Percentage of gross domestic product (GDP),
2014,17,Latvia,GF1008,R&D Social protection,GF10,0.0,Percentage of gross domestic product (GDP),
2014,18,Lithuania,GF1008,R&D Social protection,GF10,0.0,Percentage of gross domestic product (GDP),
2014,19,Luxembourg,GF1008,R&D Social protection,GF10,0.0,Percentage of gross domestic product (GDP),
2014,13,Hungary,GF1008,R&D Social protection,GF10,0.0,Percentage of gross domestic product (GDP),
2014,20,Malta,GF1008,R&D Social protection,GF10,0.0,Percentage of gross domestic product (GDP),
2014,21,Netherlands,GF1008,R&D Social protection,GF10,0.0,Percentage of gross domestic product (GDP),
2014,1,Austria,GF1008,R&D Social protection,GF10,0.0,Percentage of gross domestic product (GDP),
2014,23,Poland,GF1008,R&D Social protection,GF10,0.0,Percentage of gross domestic product (GDP),
2014,24,Portugal,GF1008,R&D Social protection,GF10,0.0,Percentage of gross domestic product (GDP),
2014,25,Romania,GF1008,R&D Social protection,GF10,0.0,Percentage of gross domestic product (GDP),
2014,27,Slovenia,GF1008,R&D Social protection,GF10,0.0,Percentage of gross domestic product (GDP),
2014,26,Slovakia,GF1008,R&D Social protection,GF10,0.0,Percentage of gross domestic product (GDP),p
2014,9,Finland,GF1008,R&D Social protection,GF10,0.0,Percentage of gross domestic product (GDP),
2014,29,Sweden,GF1008,R&D Social protection,GF10,0.0,Percentage of gross domestic product (GDP),
2014,31,United Kingdom,GF1008,R&D Social protection,GF10,0.0,Percentage of gross domestic product (GDP),
2014,14,Iceland,GF1008,R&D Social protection,GF10,0.0,Percentage of gross domestic product (GDP),p
2014,22,Norway,GF1008,R&D Social protection,GF10,0.0,Percentage of gross domestic product (GDP),
2014,30,Switzerland,GF1008,R&D Social protection,GF10,:,Percentage of gross domestic product (GDP),
2014,2,Belgium,GF1009,Social protection n.e.c.,GF10,0.2,Percentage of gross domestic product (GDP),
2014,3,Bulgaria,GF1009,Social protection n.e.c.,GF10,0.4,Percentage of gross domestic product (GDP),
2014,6,Czech Republic,GF1009,Social protection n.e.c.,GF10,0.2,Percentage of gross domestic product (GDP),
2014,7,Denmark,GF1009,Social protection n.e.c.,GF10,0.5,Percentage of gross domestic product (GDP),
2014,11,Germany,GF1009,Social protection n.e.c.,GF10,0.7,Percentage of gross domestic product (GDP),
2014,8,Estonia,GF1009,Social protection n.e.c.,GF10,0.2,Percentage of gross domestic product (GDP),
2014,15,Ireland,GF1009,Social protection n.e.c.,GF10,0.3,Percentage of gross domestic product (GDP),
2014,12,Greece,GF1009,Social protection n.e.c.,GF10,0.0,Percentage of gross domestic product (GDP),
2014,28,Spain,GF1009,Social protection n.e.c.,GF10,0.3,Percentage of gross domestic product (GDP),
2014,10,France,GF1009,Social protection n.e.c.,GF10,0.2,Percentage of gross domestic product (GDP),
